year,year_index,month,date,area,regnames,country_code,country_index,country,dengue_case,mt,st,rh,cp,tp,si,c1,c2,c3,c4,c5,c6,c7,c8,dengue_case.l1,proportion_year,proportion_season,GDP_per_capita,population,dengue_case.l1yr,cases2013-2019,mean_case1319,proportion_annual
2017,4,11,2017/11/1,all,LA,11,16,Colombia,1796,20.69719,20.198093,84.05998,167.3910457,270.2048,0,0,0,0,0,0,0,0,0,1790,0.161304179,0.070508794,7620.916172,48909844,101014,626233,89462,11552
2017,4,12,2017/12/1,all,LA,11,16,Colombia,1904,20.73037,20.15087,79.19701,108.0120362,183.9053,0,0,0,0,0,0,0,0,0,1796,0.161304179,0.074748744,7620.916172,48909844,101014,626233,89462,11552
2018,5,1,2018/1/1,all,LA,11,16,Colombia,2310,20.34048,19.863403,80.50405,126.3280009,210.7603,0,0,0,0,0,0,0,0,0,1904,0.040674956,0.050806079,7694.427333,49661056,25472,626233,89462,-63990
2018,5,2,2018/2/1,all,LA,11,16,Colombia,1894,20.74273,20.352434,76.32169,89.31840583,161.25,0,0,0,0,0,0,0,0,0,2310,0.040674956,0.041656586,7694.427333,49661056,25472,626233,89462,-63990
2018,5,3,2018/3/1,all,LA,11,16,Colombia,1759,20.95572,20.762589,78.33701,156.8181784,233.7131,0,0,0,0,0,0,0,0,0,1894,0.040674956,0.0386874,7694.427333,49661056,25472,626233,89462,-63990
2018,5,4,2018/4/1,all,LA,11,16,Colombia,2044,20.42316,19.90016,84.45192,215.5463257,339.322,0,0,0,0,0,0,0,0,0,1759,0.040674956,0.044955682,7694.427333,49661056,25472,626233,89462,-63990
2018,5,5,2018/5/1,all,LA,11,16,Colombia,3199,20.50592,20.085516,85.18115,251.6154574,391.1118,0,0,0,0,0,0,0,0,0,2044,0.040674956,0.070358722,7694.427333,49661056,25472,626233,89462,-63990
2018,5,6,2018/6/1,all,LA,11,16,Colombia,3859,20.82093,20.239128,80.48008,170.1869342,276.2276,0,0,0,0,0,0,0,0,0,3199,0.040674956,0.084874744,7694.427333,49661056,25472,626233,89462,-63990
2018,5,7,2018/7/1,all,LA,11,16,Colombia,4029,20.91093,20.187593,78.15367,161.6130571,256.9066,0,0,0,0,0,0,0,0,0,3859,0.040674956,0.08861372,7694.427333,49661056,25472,626233,89462,-63990
2018,5,8,2018/8/1,all,LA,11,16,Colombia,3277,20.92326,20.422462,74.73083,127.7811449,183.7469,0,0,0,0,0,0,0,0,0,4029,0.040674956,0.072074252,7694.427333,49661056,25472,626233,89462,-63990
2018,5,9,2018/9/1,all,LA,11,16,Colombia,4887,20.86085,20.57481,79.00585,167.9983979,250.6651,0,0,0,0,0,0,0,0,0,3277,0.040674956,0.107484549,7694.427333,49661056,25472,626233,89462,-63990
2018,5,10,2018/10/1,all,LA,11,16,Colombia,5333,20.72031,20.221344,83.59943,199.1106787,308.8388,0,0,0,0,0,0,0,0,0,4887,0.040674956,0.117293861,7694.427333,49661056,25472,626233,89462,-63990
2018,5,11,2018/11/1,all,LA,11,16,Colombia,6401,20.8768,20.337229,84.79579,184.11894,290.1888,0,0,0,0,0,0,0,0,0,5333,0.040674956,0.140783425,7694.427333,49661056,25472,626233,89462,-63990
2018,5,12,2018/12/1,all,LA,11,16,Colombia,6475,20.66446,20.144438,76.3405,64.47715573,107.4774,0,0,0,0,0,0,0,0,0,6401,0.040674956,0.142410979,7694.427333,49661056,25472,626233,89462,-63990
2019,6,1,2019/1/1,all,LA,11,16,Colombia,8065,20.92872,20.579533,75.72739,70.25617466,119.1591,0,0,0,0,0,0,0,0,0,6475,0.072603967,0.06563474,7838.209714,50339443,45467,626233,89462,-43995
2019,6,2,2019/2/1,all,LA,11,16,Colombia,3277,21.38495,21.345425,76.44604,133.0764082,210.6332,0,0,0,0,0,0,0,0,0,8065,0.072603967,0.026668945,7838.209714,50339443,45467,626233,89462,-43995
2019,6,3,2019/3/1,all,LA,11,16,Colombia,8506,21.18607,20.951908,80.83016,170.6399824,250.0553,0,0,0,0,0,0,0,0,0,3277,0.072603967,0.069223695,7838.209714,50339443,45467,626233,89462,-43995
2019,6,4,2019/4/1,all,LA,11,16,Colombia,7507,21.24677,20.824419,82.84221,197.169852,328.2386,0,0,0,0,0,0,0,0,0,8506,0.072603967,0.061093614,7838.209714,50339443,45467,626233,89462,-43995
2019,6,5,2019/5/1,all,LA,11,16,Colombia,12538,21.1104,20.593803,83.39379,222.654205,374.661,0,0,0,0,0,0,0,0,0,7507,0.072603967,0.102036996,7838.209714,50339443,45467,626233,89462,-43995
2019,6,6,2019/6/1,all,LA,11,16,Colombia,13806,21.32306,20.51302,80.94189,167.5254915,284.2723,0,0,0,0,0,0,0,0,0,12538,0.072603967,0.112356259,7838.209714,50339443,45467,626233,89462,-43995
2019,6,7,2019/7/1,all,LA,11,16,Colombia,14943,21.11589,20.463015,76.96428,136.1517656,219.3642,0,0,0,0,0,0,0,0,0,13806,0.072603967,0.121609414,7838.209714,50339443,45467,626233,89462,-43995
2019,6,8,2019/8/1,all,LA,11,16,Colombia,10256,21.28778,20.71493,73.68052,124.3026901,183.7499,0,0,0,0,0,0,0,0,0,14943,0.072603967,0.083465579,7838.209714,50339443,45467,626233,89462,-43995
2019,6,9,2019/9/1,all,LA,11,16,Colombia,10543,21.20239,20.914114,77.15567,141.6713115,216.0552,0,0,0,0,0,0,0,0,0,10256,0.072603967,0.085801248,7838.209714,50339443,45467,626233,89462,-43995
2019,6,10,2019/10/1,all,LA,11,16,Colombia,10234,20.42002,20.254501,82.58683,198.7620436,294.2982,0,0,0,0,0,0,0,0,0,10543,0.072603967,0.083286539,7838.209714,50339443,45467,626233,89462,-43995
2019,6,11,2019/11/1,all,LA,11,16,Colombia,11919,20.86306,20.366232,83.4221,146.0984877,234.6426,0,0,0,0,0,0,0,0,0,10234,0.072603967,0.096999438,7838.209714,50339443,45467,626233,89462,-43995
2019,6,12,2019/12/1,all,LA,11,16,Colombia,11283,21.06831,20.586342,81.25486,129.4448367,204.1872,0,0,0,0,0,0,0,0,0,11919,0.072603967,0.091823531,7838.209714,50339443,45467,626233,89462,-43995
2020,7,1,2020/1/1,all,LA,11,16,Colombia,,21.15278,20.726439,75.62994,57.31555437,108.395,2.955806452,0,0,0,0,0,0,0,0,11283,0.196216105,0.204121422,7838.209714,50882891,122877,626233,89462,33415
2020,7,2,2020/2/1,all,LA,11,16,Colombia,,21.64663,21.37856,72.91526,74.32272811,126.0554,9.097586207,0,6.896551724,0,0,0,0,0,0,15809,0.196216105,0.196271095,7838.209714,50882891,122877,626233,89462,33415
2020,7,3,2020/3/1,all,LA,11,16,Colombia,,21.58592,21.40575,75.99361,111.5635931,181.639,43.6083871,51.61290323,48.38709677,60.48387097,44.35483871,11.29032258,15.05376344,22.58064516,45.16129032,15201,0.196216105,0.141809449,7838.209714,50882891,122877,626233,89462,33415
2020,7,4,2020/4/1,all,LA,11,16,Colombia,,21.53088,21.11942,79.81589,172.7164183,271.1431,87.00533333,100,85.55555556,100,80.83333333,50,66.66666667,100,100,10983,0.196216105,0.092486669,7838.209714,50882891,122877,626233,89462,33415
2020,7,5,2020/5/1,all,LA,11,16,Colombia,,21.75276,21.144243,80.54586,187.6370238,334.7893,87.63677419,100,72.04301075,100,100,50,66.66666667,100,100,7163,0.196216105,0.085488515,7838.209714,50882891,122877,626233,89462,33415
2020,7,6,2020/6/1,all,LA,11,16,Colombia,,21.1059,20.57989,80.63577,192.874172,314.4496,87.04,100,66.66666667,100,100,50,66.66666667,100,100,6621,0.196216105,0.05269274,7838.209714,50882891,122877,626233,89462,33415
2020,7,7,2020/7/1,all,LA,11,16,Colombia,,20.91645,20.450634,79.85287,208.0872145,343.5502,87.04,100,76.34408602,100,100,50,56.98924731,100,100,4081,0.196216105,0.042841095,7838.209714,50882891,122877,626233,89462,33415
2020,7,8,2020/8/1,all,LA,11,16,Colombia,,21.12001,20.789051,78.54976,192.5001141,304.4737,87.04,100,83.33333333,100,100,50,50,100,100,3318,0.196216105,0.038631874,7838.209714,50882891,122877,626233,89462,33415
2020,7,9,2020/9/1,all,LA,11,16,Colombia,,20.81727,20.703182,78.77335,193.0540195,290.6872,71.3,100,33.33333333,100,75,50,33.33333333,50,100,2992,0.196216105,0.033183127,7838.209714,50882891,122877,626233,89462,33415
2020,7,10,2020/10/1,all,LA,11,16,Colombia,,20.81662,20.604115,80.61742,192.9857562,293.3388,68.9683871,100,33.33333333,79.03225806,75,50,33.33333333,50,100,2570,0.196216105,0.03919999,7838.209714,50882891,122877,626233,89462,33415
2020,7,11,2020/11/1,all,LA,11,16,Colombia,,20.48113,20.1037,85.52427,188.874422,309.7004,64.815,91.66666667,33.33333333,50,75,50,33.33333333,50,100,3036,0.196216105,0.038696432,7838.209714,50882891,122877,626233,89462,33415
2020,7,12,2020/12/1,all,LA,11,16,Colombia,,20.54886,20.026953,81.43985,126.2486181,226.6454,60.19,50,33.33333333,50,75,50,33.33333333,50,100,2997,0.196216105,0.034577593,7838.209714,50882891,122877,626233,89462,33415
2014,1,1,2014/1/1,all,LA,12,4,Costa Rica,1025,20.49135,20.780697,84.2651,41.51812146,123.2123,0,0,0,0,0,0,0,0,0,,0.417584994,0.092159684,8993.526002,4795396,49868,119420,17060,32808
2014,1,2,2014/2/1,all,LA,12,4,Costa Rica,538,20.84431,21.148386,78.9584,17.843735,28.85461,0,0,0,0,0,0,0,0,0,1025,0.417584994,0.048372595,8993.526002,4795396,49868,119420,17060,32808
2014,1,3,2014/3/1,all,LA,12,4,Costa Rica,374,21.61578,22.186539,77.16478,19.87575348,30.35499,0,0,0,0,0,0,0,0,0,538,0.417584994,0.033627045,8993.526002,4795396,49868,119420,17060,32808
2014,1,4,2014/4/1,all,LA,12,4,Costa Rica,354,22.23608,22.48508,81.72124,67.20015189,117.3592,0,0,0,0,0,0,0,0,0,374,0.417584994,0.031828808,8993.526002,4795396,49868,119420,17060,32808
2014,1,5,2014/5/1,all,LA,12,4,Costa Rica,607,22.68758,22.37134,83.81087,143.3035825,261.8299,0,0,0,0,0,0,0,0,0,354,0.417584994,0.054576515,8993.526002,4795396,49868,119420,17060,32808
2014,1,6,2014/6/1,all,LA,12,4,Costa Rica,1147,22.72421,22.346495,87.34911,195.2417184,324.5201,0,0,0,0,0,0,0,0,0,607,0.417584994,0.103128934,8993.526002,4795396,49868,119420,17060,32808
2014,1,7,2014/7/1,all,LA,12,4,Costa Rica,1541,22.44268,22.117836,86.36511,150.2849006,238.5176,0,0,0,0,0,0,0,0,0,1147,0.417584994,0.138554217,8993.526002,4795396,49868,119420,17060,32808
2014,1,8,2014/8/1,all,LA,12,4,Costa Rica,1479,22.26383,21.8902,85.33643,174.1564785,305.1647,0,0,0,0,0,0,0,0,0,1541,0.417584994,0.13297968,8993.526002,4795396,49868,119420,17060,32808
2014,1,9,2014/9/1,all,LA,12,4,Costa Rica,1314,22.00608,21.700493,88.98972,270.0517403,371.0244,0,0,0,0,0,0,0,0,0,1479,0.417584994,0.118144219,8993.526002,4795396,49868,119420,17060,32808
2014,1,10,2014/10/1,all,LA,12,4,Costa Rica,986,22.00689,21.542318,88.73615,228.5473745,342.842,0,0,0,0,0,0,0,0,0,1314,0.417584994,0.08865312,8993.526002,4795396,49868,119420,17060,32808
2014,1,11,2014/11/1,all,LA,12,4,Costa Rica,948,21.47163,21.153702,87.73717,153.9909855,374.4822,0,0,0,0,0,0,0,0,0,986,0.417584994,0.085236468,8993.526002,4795396,49868,119420,17060,32808
2014,1,12,2014/12/1,all,LA,12,4,Costa Rica,809,20.91797,20.648169,86.81953,152.6220808,483.5564,0,0,0,0,0,0,0,0,0,948,0.417584994,0.072738716,8993.526002,4795396,49868,119420,17060,32808
2015,2,1,2015/1/1,all,LA,12,4,Costa Rica,541,20.46301,20.629202,85.16088,65.89215389,210.0816,0,0,0,0,0,0,0,0,0,809,0.093133478,0.031102679,9219.389701,4847804,11122,119420,17060,-5938
2015,2,2,2015/2/1,all,LA,12,4,Costa Rica,200,20.62335,20.924175,83.80302,58.42891879,174.56,0,0,0,0,0,0,0,0,0,541,0.093133478,0.011498218,9219.389701,4847804,11122,119420,17060,-5938
2015,2,3,2015/3/1,all,LA,12,4,Costa Rica,172,20.98191,21.47244,79.49949,35.75570017,68.24325,0,0,0,0,0,0,0,0,0,200,0.093133478,0.009888467,9219.389701,4847804,11122,119420,17060,-5938
2015,2,4,2015/4/1,all,LA,12,4,Costa Rica,187,22.3339,22.710241,80.66409,56.38648429,81.2561,0,0,0,0,0,0,0,0,0,172,0.093133478,0.010750834,9219.389701,4847804,11122,119420,17060,-5938
2015,2,5,2015/5/1,all,LA,12,4,Costa Rica,360,22.40236,22.390156,85.22047,170.1349846,283.8031,0,0,0,0,0,0,0,0,0,187,0.093133478,0.020696792,9219.389701,4847804,11122,119420,17060,-5938
2015,2,6,2015/6/1,all,LA,12,4,Costa Rica,790,22.76112,22.545128,88.13496,179.5127267,284.9325,0,0,0,0,0,0,0,0,0,360,0.093133478,0.04541796,9219.389701,4847804,11122,119420,17060,-5938
2015,2,7,2015/7/1,all,LA,12,4,Costa Rica,1264,22.05689,21.910255,87.02827,156.0056745,337.2644,0,0,0,0,0,0,0,0,0,790,0.093133478,0.072668736,9219.389701,4847804,11122,119420,17060,-5938
2015,2,8,2015/8/1,all,LA,12,4,Costa Rica,1885,22.47335,22.390707,85.60196,128.9660879,188.9459,0,0,0,0,0,0,0,0,0,1264,0.093133478,0.108370703,9219.389701,4847804,11122,119420,17060,-5938
2015,2,9,2015/9/1,all,LA,12,4,Costa Rica,2114,22.53255,22.405188,87.07298,213.7424465,293.1851,0,0,0,0,0,0,0,0,0,1885,0.093133478,0.121536162,9219.389701,4847804,11122,119420,17060,-5938
2015,2,10,2015/10/1,all,LA,12,4,Costa Rica,3256,22.66552,22.391966,87.8424,211.4293256,296.1606,0,0,0,0,0,0,0,0,0,2114,0.093133478,0.187190985,9219.389701,4847804,11122,119420,17060,-5938
2015,2,11,2015/11/1,all,LA,12,4,Costa Rica,4070,22.08909,21.80314,87.80064,161.5417283,270.0614,0,0,0,0,0,0,0,0,0,3256,0.093133478,0.233988732,9219.389701,4847804,11122,119420,17060,-5938
2015,2,12,2015/12/1,all,LA,12,4,Costa Rica,2555,22.18257,22.216124,85.53976,61.6614572,116.7489,0,0,0,0,0,0,0,0,0,4070,0.093133478,0.146889732,9219.389701,4847804,11122,119420,17060,-5938
2016,3,1,2016/1/1,all,LA,12,4,Costa Rica,3452,21.15919,21.547787,82.90232,32.07143287,106.772,0,0,0,0,0,0,0,0,0,2555,0.145653994,0.14804649,9509.738189,4899345,17394,119420,17060,334
2016,3,2,2016/2/1,all,LA,12,4,Costa Rica,2005,20.9537,21.37024,81.87733,47.56382082,221.3605,0,0,0,0,0,0,0,0,0,3452,0.145653994,0.085988764,9509.738189,4899345,17394,119420,17060,334
2016,3,3,2016/3/1,all,LA,12,4,Costa Rica,894,22.26292,22.857067,79.0103,24.35147501,44.91134,0,0,0,0,0,0,0,0,0,2005,0.145653994,0.038341125,9509.738189,4899345,17394,119420,17060,334
2016,3,4,2016/4/1,all,LA,12,4,Costa Rica,612,23.04472,23.401539,78.09983,57.1148913,84.58088,0,0,0,0,0,0,0,0,0,894,0.145653994,0.026246944,9509.738189,4899345,17394,119420,17060,334
2016,3,5,2016/5/1,all,LA,12,4,Costa Rica,1041,23.20466,23.082241,83.95976,160.4957711,257.9041,0,0,0,0,0,0,0,0,0,612,0.145653994,0.044645538,9509.738189,4899345,17394,119420,17060,334
2016,3,6,2016/6/1,all,LA,12,4,Costa Rica,1979,22.36581,22.265749,87.34573,194.9318852,298.1417,0,0,0,0,0,0,0,0,0,1041,0.145653994,0.084873697,9509.738189,4899345,17394,119420,17060,334
2016,3,7,2016/7/1,all,LA,12,4,Costa Rica,3034,22.28116,21.823503,85.46031,157.7764348,266.6625,0,0,0,0,0,0,0,0,0,1979,0.145653994,0.130119655,9509.738189,4899345,17394,119420,17060,334
2016,3,8,2016/8/1,all,LA,12,4,Costa Rica,3348,22.64397,22.320108,86.31901,177.669945,263.608,0,0,0,0,0,0,0,0,0,3034,0.145653994,0.143586225,9509.738189,4899345,17394,119420,17060,334
2016,3,9,2016/9/1,all,LA,12,4,Costa Rica,2433,22.2672,22.068874,87.30935,214.2900881,279.1563,0,0,0,0,0,0,0,0,0,3348,0.145653994,0.10434447,9509.738189,4899345,17394,119420,17060,334
2016,3,10,2016/10/1,all,LA,12,4,Costa Rica,1847,22.11435,21.812778,89.20851,251.3011251,448.6766,0,0,0,0,0,0,0,0,0,2433,0.145653994,0.079212592,9509.738189,4899345,17394,119420,17060,334
2016,3,11,2016/11/1,all,LA,12,4,Costa Rica,1560,21.43822,21.175093,89.85581,173.8199062,485.1616,0,0,0,0,0,0,0,0,0,1847,0.145653994,0.066903976,9509.738189,4899345,17394,119420,17060,334
2016,3,12,2016/12/1,all,LA,12,4,Costa Rica,1112,21.20355,20.887579,86.80975,112.4007526,237.2391,0,0,0,0,0,0,0,0,0,1560,0.145653994,0.047690526,9509.738189,4899345,17394,119420,17060,334
2017,4,1,2017/1/1,all,LA,12,4,Costa Rica,638,20.59988,20.55825,83.46259,54.58458839,137.2166,0,0,0,0,0,0,0,0,0,1112,0.195252052,0.112900372,9775.850878,4949954,23317,119420,17060,6257
2017,4,2,2017/2/1,all,LA,12,4,Costa Rica,273,21.20466,21.447817,79.92583,24.23166308,42.60093,0,0,0,0,0,0,0,0,0,638,0.195252052,0.048310034,9775.850878,4949954,23317,119420,17060,6257
2017,4,3,2017/3/1,all,LA,12,4,Costa Rica,266,21.36548,21.804737,80.37358,51.6807907,108.7259,0,0,0,0,0,0,0,0,0,273,0.195252052,0.047071315,9775.850878,4949954,23317,119420,17060,6257
2017,4,4,2017/4/1,all,LA,12,4,Costa Rica,227,22.47256,22.681273,83.85556,85.40573973,135.6511,0,0,0,0,0,0,0,0,0,266,0.195252052,0.040169881,9775.850878,4949954,23317,119420,17060,6257
2017,4,5,2017/5/1,all,LA,12,4,Costa Rica,413,22.67831,22.462423,89.07793,314.4355951,511.9113,0,0,0,0,0,0,0,0,0,227,0.195252052,0.07308441,9775.850878,4949954,23317,119420,17060,6257
2017,4,6,2017/6/1,all,LA,12,4,Costa Rica,730,22.70082,22.45876,88.63148,229.378005,311.6892,0,0,0,0,0,0,0,0,0,413,0.195252052,0.129180676,9775.850878,4949954,23317,119420,17060,6257
2017,4,7,2017/7/1,all,LA,12,4,Costa Rica,997,22.13271,22.015184,88.9954,191.9458717,276.6979,0,0,0,0,0,0,0,0,0,730,0.195252052,0.176428951,9775.850878,4949954,23317,119420,17060,6257
2017,4,8,2017/8/1,all,LA,12,4,Costa Rica,750,22.3344,22.23224,87.63879,174.6670769,232.9962,0,0,0,0,0,0,0,0,0,997,0.195252052,0.132719873,9775.850878,4949954,23317,119420,17060,6257
2017,4,9,2017/9/1,all,LA,12,4,Costa Rica,520,22.6329,22.48844,88.07301,242.0182822,316.5454,0,0,0,0,0,0,0,0,0,750,0.195252052,0.092019112,9775.850878,4949954,23317,119420,17060,6257
2017,4,10,2017/10/1,all,LA,12,4,Costa Rica,446,22.25297,22.057976,88.91382,201.0569709,487.0659,0,0,0,0,0,0,0,0,0,520,0.195252052,0.078924084,9775.850878,4949954,23317,119420,17060,6257
2017,4,11,2017/11/1,all,LA,12,4,Costa Rica,289,21.60545,21.357666,88.18905,143.2527756,315.2716,0,0,0,0,0,0,0,0,0,446,0.195252052,0.051141391,9775.850878,4949954,23317,119420,17060,6257
2017,4,12,2017/12/1,all,LA,12,4,Costa Rica,102,20.64376,20.468061,85.8199,70.70686539,194.0596,0,0,0,0,0,0,0,0,0,289,0.195252052,0.018049903,9775.850878,4949954,23317,119420,17060,6257
2018,5,1,2018/1/1,all,LA,12,4,Costa Rica,174,20.24624,20.220562,87.59856,103.8152129,350.4039,0,0,0,0,0,0,0,0,0,102,0.047320382,0.063112078,9936.584528,4999441,5651,119420,17060,-11409
2018,5,2,2018/2/1,all,LA,12,4,Costa Rica,175,20.35632,20.447819,80.82775,30.1280923,52.81873,0,0,0,0,0,0,0,0,0,174,0.047320382,0.063474791,9936.584528,4999441,5651,119420,17060,-11409
2018,5,3,2018/3/1,all,LA,12,4,Costa Rica,129,21.21434,21.700974,79.12951,26.35562395,44.46459,0,0,0,0,0,0,0,0,0,175,0.047320382,0.046789989,9936.584528,4999441,5651,119420,17060,-11409
2018,5,4,2018/4/1,all,LA,12,4,Costa Rica,176,22.13433,22.263931,81.31824,90.43869851,129.0592,0,0,0,0,0,0,0,0,0,129,0.047320382,0.063837505,9936.584528,4999441,5651,119420,17060,-11409
2018,5,5,2018/5/1,all,LA,12,4,Costa Rica,197,22.51249,22.416536,85.82228,220.7060052,316.3787,0,0,0,0,0,0,0,0,0,176,0.047320382,0.07145448,9936.584528,4999441,5651,119420,17060,-11409
2018,5,6,2018/6/1,all,LA,12,4,Costa Rica,283,22.44288,22.096613,87.50556,216.7887936,320.7493,0,0,0,0,0,0,0,0,0,197,0.047320382,0.102647806,9936.584528,4999441,5651,119420,17060,-11409
2018,5,7,2018/7/1,all,LA,12,4,Costa Rica,335,22.04089,21.726017,87.05914,138.2075225,215.6378,0,0,0,0,0,0,0,0,0,283,0.047320382,0.121508886,9936.584528,4999441,5651,119420,17060,-11409
2018,5,8,2018/8/1,all,LA,12,4,Costa Rica,258,22.09772,21.762234,86.70508,159.4502263,219.6096,0,0,0,0,0,0,0,0,0,335,0.047320382,0.093579978,9936.584528,4999441,5651,119420,17060,-11409
2018,5,9,2018/9/1,all,LA,12,4,Costa Rica,247,22.06841,21.930536,88.12667,203.2892596,269.2999,0,0,0,0,0,0,0,0,0,258,0.047320382,0.089590134,9936.584528,4999441,5651,119420,17060,-11409
2018,5,10,2018/10/1,all,LA,12,4,Costa Rica,279,21.78913,21.502424,88.63095,211.9005345,439.7452,0,0,0,0,0,0,0,0,0,247,0.047320382,0.101196953,9936.584528,4999441,5651,119420,17060,-11409
2018,5,11,2018/11/1,all,LA,12,4,Costa Rica,304,21.88548,21.614418,87.30936,90.20995816,164.2944,0,0,0,0,0,0,0,0,0,279,0.047320382,0.110264781,9936.584528,4999441,5651,119420,17060,-11409
2018,5,12,2018/12/1,all,LA,12,4,Costa Rica,200,20.97295,21.009937,82.77224,27.89172375,82.15304,0,0,0,0,0,0,0,0,0,304,0.047320382,0.072542619,9936.584528,4999441,5651,119420,17060,-11409
2019,6,1,2019/1/1,all,LA,12,4,Costa Rica,155,20.65101,20.85653,80.77235,18.19977511,31.43561,0,0,0,0,0,0,0,0,0,200,0.023086585,0.016646977,10046.94,5047561,2757,119420,17060,-14303
2019,6,2,2019/2/1,all,LA,12,4,Costa Rica,27,21.34136,21.668158,77.23726,18.17034094,38.46624,0,0,0,0,0,0,0,0,0,155,0.023086585,0.002899796,10046.94,5047561,2757,119420,17060,-14303
2019,6,3,2019/3/1,all,LA,12,4,Costa Rica,208,21.27369,21.851265,80.9955,34.54567496,64.41718,0,0,0,0,0,0,0,0,0,27,0.023086585,0.022339169,10046.94,5047561,2757,119420,17060,-14303
2019,6,4,2019/4/1,all,LA,12,4,Costa Rica,195,22.63775,23.01423,80.27856,49.00246044,76.57736,0,0,0,0,0,0,0,0,0,208,0.023086585,0.020942971,10046.94,5047561,2757,119420,17060,-14303
2019,6,5,2019/5/1,all,LA,12,4,Costa Rica,549,22.78983,22.550716,88.32098,221.4787456,401.0739,0,0,0,0,0,0,0,0,0,195,0.023086585,0.058962517,10046.94,5047561,2757,119420,17060,-14303
2019,6,6,2019/6/1,all,LA,12,4,Costa Rica,921,23.13375,22.752829,86.49485,165.9667366,265.2136,0,0,0,0,0,0,0,0,0,549,0.023086585,0.098915262,10046.94,5047561,2757,119420,17060,-14303
2019,6,7,2019/7/1,all,LA,12,4,Costa Rica,1252,22.37059,22.0809,85.64236,148.8503545,262.0153,0,0,0,0,0,0,0,0,0,921,0.023086585,0.134464612,10046.94,5047561,2757,119420,17060,-14303
2019,6,8,2019/8/1,all,LA,12,4,Costa Rica,1514,22.54926,22.443024,86.73428,145.703209,210.4162,0,0,0,0,0,0,0,0,0,1252,0.023086585,0.162603372,10046.94,5047561,2757,119420,17060,-14303
2019,6,9,2019/9/1,all,LA,12,4,Costa Rica,1402,22.45172,22.369802,87.64413,194.1068432,323.7999,0,0,0,0,0,0,0,0,0,1514,0.023086585,0.150574589,10046.94,5047561,2757,119420,17060,-14303
2019,6,10,2019/10/1,all,LA,12,4,Costa Rica,1358,21.91548,21.801117,89.21645,229.0734423,448.4167,0,0,0,0,0,0,0,0,0,1402,0.023086585,0.145848996,10046.94,5047561,2757,119420,17060,-14303
2019,6,11,2019/11/1,all,LA,12,4,Costa Rica,1104,21.78575,21.633411,86.86187,90.34033544,159.8579,0,0,0,0,0,0,0,0,0,1358,0.023086585,0.118569434,10046.94,5047561,2757,119420,17060,-14303
2019,6,12,2019/12/1,all,LA,12,4,Costa Rica,626,21.47554,21.462854,87.53703,89.36196663,226.1187,0,0,0,0,0,0,0,0,0,1104,0.023086585,0.067232306,10046.94,5047561,2757,119420,17060,-14303
2020,7,1,2020/1/1,all,LA,12,4,Costa Rica,,21.21021,21.354002,85.63518,53.38346271,124.7346,0,0,0,0,0,0,0,0,0,626,0.077968514,0.078644635,10046.94,5094118,9311,119420,17060,-7749
2020,7,2,2020/2/1,all,LA,12,4,Costa Rica,,21.44852,21.62827,81.39775,26.12841321,47.88102,10.3437931,0,0,0,0,0,0,0,0,752,0.077968514,0.061807153,10046.94,5094118,9311,119420,17060,-7749
2020,7,3,2020/3/1,all,LA,12,4,Costa Rica,,21.77213,22.105246,76.88415,17.44154379,28.55162,44.53516129,59.13978495,47.31182796,70.96774194,0,26.61290323,0,48.38709677,48.38709677,591,0.077968514,0.04800251,10046.94,5094118,9311,119420,17060,-7749
2020,7,4,2020/4/1,all,LA,12,4,Costa Rica,,22.81206,23.181032,80.4409,51.42423636,85.88654,76.76133333,100,86.66666667,100,6.666666667,64.16666667,33.33333333,100,100,459,0.077968514,0.058042251,10046.94,5094118,9311,119420,17060,-7749
2020,7,5,2020/5/1,all,LA,12,4,Costa Rica,,23.02207,22.87908,86.9847,196.1078808,282.7824,72.22,100,66.66666667,100,50,0,33.33333333,100,100,555,0.077968514,0.103011922,10046.94,5094118,9311,119420,17060,-7749
2020,7,6,2020/6/1,all,LA,12,4,Costa Rica,,22.5101,22.220125,88.96484,220.6839012,346.8888,72.45166667,100,66.66666667,100,52.08333333,0,33.33333333,100,100,985,0.077968514,0.154151851,10046.94,5094118,9311,119420,17060,-7749
2020,7,7,2020/7/1,all,LA,12,4,Costa Rica,,22.46148,21.984753,86.56607,158.4479651,218.3713,73.61,100,66.66666667,100,62.5,0,33.33333333,100,100,1474,0.077968514,0.167642753,10046.94,5094118,9311,119420,17060,-7749
2020,7,8,2020/8/1,all,LA,12,4,Costa Rica,,22.4049,22.114368,87.83505,192.1802666,351.2445,68.81548387,100,56.98924731,100,75,0,33.33333333,87.09677419,66.93548387,1603,0.077968514,0.13909224,10046.94,5094118,9311,119420,17060,-7749
2020,7,9,2020/9/1,all,LA,12,4,Costa Rica,,22.33061,22.113245,88.73271,226.7604473,303.0357,62.15833333,100,76.11111111,100,75,0,33.33333333,0,75,1330,0.077968514,0.072474378,10046.94,5094118,9311,119420,17060,-7749
2020,7,10,2020/10/1,all,LA,12,4,Costa Rica,,22.21992,21.855175,90.36028,263.0809673,438.3603,59.10677419,100,68.8172043,100,75,0,33.33333333,0,54.83870968,693,0.077968514,0.048107091,10046.94,5094118,9311,119420,17060,-7749
